"Futsal Dante ""B""";5 - 4;Athletic Torre Roja;JONATHAN GALVIS ARANGO- JOSE MANUEL GÜISADO PLIBERSCHNIG;20/01/2018;16:15;pavelló de Parque de la Creueta del Coll- Passeig de la Mare de Déu del Coll- Barcelona- España;Jornada 13;1a Territorial B;03. 1a Territorial 2017-2018
"Gelida Industrial F.S.C. ""A""";7 - 3;F.s. Unión Llagostense MecMan B;ALBERTO IGLESIAS PALOMARES- GABRIEL MORALES CAÑAS- JOAN RAMON BERNARDO MAÑÉ;20/01/2018;16:15;Pavelló Municipal d'Esports de Gelida;Jornada 13;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
"F.S. Telic Group Bigues i Riells Juvenil ""A""";3 - 5;F.S. Llinars Juvenil;HERMAN TORTA RECHE;20/01/2018;16:30;Pavellon Can Badell- Avinguda Prat de la Riba- Bigues i Riells- Espanya;Jornada 10;"Juvenil ""A""";07. Juvenil
C.F.S. La Garriga Infantil;0 - 10;C.F.S. Alcalà Prat - Bar La Terraza Infantil;ISMAEL BENKHAJOU BAKKALI;20/01/2018;16:30;Carrer Mil·lenari de Catalunya- La Garriga- España;Jornada 10;"Infantil ""B""";09. Infantil
"Padre Damián Sagrados Corazones ""B""";7 - 0;C.E.F.S. Granollers C;MATILDE GOMEZ VIÑARAS- ROGER TORRENT ARNAU;20/01/2018;16:30;Poliesportiu Padre Damián Sagrados Corazones;Jornada 13;1a Territorial B;03. 1a Territorial 2017-2018
F.C. Ivars De Noguera;2 - 10;Athletic Aguilar A;ELI GASCÓN PEREIRO- GERMAN MARTIN FERNANDEZ;20/01/2018;17:00;pavellón polideportivo Castillonroy- Huesca- España;Jornada 11;1a Territorial D;03. 1a Territorial 2017-2018
C.F.S. Ponts;5 - 0;Restaurant 2007 La Fuliola;FRANCISCO JUAN INGLES PAREJA;20/01/2018;17:00;PONTS PAVELLÓ MUNICIPAL;Jornada 11;2a Territorial D;04. 2ª Territorial 2017-2018
Futbol Sala Femení Vila-Sana;1 - 2;F.s. Borges Femení;JUAN JOSE GONZALEZ PAVON;20/01/2018;17:00;PavellÓ Municipal De Vila-sana;Jornada 11;Nacional Femenina B;05. Nacional Femenina
C.F.S. La Garriga;4 - 4;C.e. Gadex;MARIANO BURGOS BONAVENTURA- OSCAR KEVIN GUTIERREZ GUTIERREZ;20/01/2018;17:00;Poliesportiu Can Noguera;Jornada 13;1a Territorial A;03. 1a Territorial 2017-2018
C.E. Orange Papiol;4 - 5;F.S. Begues;ANOUAR BOURROUHOU- YASSIN BOURROUHOU- YOUSSEF BOURROUHOU;20/01/2018;17:00;PavellÓ Poliesportiu Municipal El Papiol;Jornada 13;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
F.S. Esclop;3 - 4;Montsant Sala5 B;LAUREANO PILAR VILLALBA;20/01/2018;17:00;Col·legi Públic Gaudí- Carrer d'Ordesa- Sabadell- Espanya;Jornada 14;2a. Territorial A;04. 2ª Territorial 2017-2018
Atlètic Vidreres B;6 - 1;Futsal Cassà;KEVIN ORTIZ MONGE- MIGUEL ANGEL MONGE PEREZ;20/01/2018;18:00;Pavelló d'Esports Vidreres Carrer Lloret- 2- 17411 Vidreres- Girona;Jornada 11;2a. Territorial C;04. 2ª Territorial 2017-2018
Futbol Sala Altorricon;11 - 0;F.S.R. Massoteres - Sant Guim de la Plana;DAVID MACARULLA CASTAÑEDA;20/01/2018;18:00;Pavellon Municipal Altorricón;Jornada 11;2a Territorial D;04. 2ª Territorial 2017-2018
A.C.E. Sansur B;3 - 7;Sants Atletic F.S.;DAVID GALLARDO BARÓ- MARCO ANTONIO GALLARDO BARÓ;20/01/2018;18:00;Poliesportiu Espanya Industrial;Jornada 13;1a Territorial B;03. 1a Territorial 2017-2018
Sagrerenc C.E. B;4 - 4;Betis Catalunya F.S.;BILAL ARROUCHDI- PAOLO FORTUNATI RUBEIS;20/01/2018;18:00;Pista Poliesportiva Sagrerenc;Jornada 13;1a Territorial B;03. 1a Territorial 2017-2018
A.E. Tiana;4 - 1;F.s. Borges;GUILLEM VIDAL VILES- ISMAEL CHAMERO RIVERO- SAMUEL SERRANO MATA;20/01/2018;18:15;Poliesportiu Municipal De Tiana;Jornada 13;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
Betània Patmos Barcelona B;2 - 2;C.D Esmeralda Procell F.s.;CARLOS GÓMEZ GONZÁLEZ- JOEL JIMENEZ RODRIGUEZ;20/01/2018;18:15;Pavelló Universitat de Barcelona- Avinguda Diagonal 695-701 Barcelona;Jornada 13;1a Territorial A;03. 1a Territorial 2017-2018
AE Empenta - El Pilar Juvenil Nacional;8 - 3;E.F.S. Alta Segarra Juvenil Nacional;JOSE PEDRO CASES FERNANDEZ- MARIANO BENITO HERRERO;20/01/2018;18:30;Pista Poliesportiva Voramar;Jornada 9;Juvenil Nacional;06. Juvenil Nacional
Padre Damian Sagrados Corazones;9 - 2;F.S. Unión Llagostense MecMan;JOSEP GONZALEZ GARCIA- MATILDE GOMEZ VIÑARAS- ROGER TORRENT ARNAU;20/01/2018;18:30;Poliesportiu Padre Damián Sagrados Corazones;Jornada 13;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
E.F.S. Alta Segarra;3 - 3;Sagrerenc C.E. A;ELI GASCÓN PEREIRO- FRANCISCO JUAN INGLES PAREJA- LLUIS GONZALEZ BEAS;20/01/2018;18:30;Pavelló Municipal De Calaf;Jornada 13;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
F.S. Tèlic Group Bigues i Riells;3 - 1;Escola Pia Santa Anna Mataró;HERMAN TORTA RECHE- JOSE RIZO GOMEZ- MARI CARMEN DELGADO MORALES;20/01/2018;18:30;Pavellon Can Badell- Avinguda Prat de la Riba- Bigues i Riells- Espanya;Jornada 13;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
C.E. Maristes De Rubí Cadet;8 - 3;"Futbol Sala Corbera Cadet ""B""";LAUREANO PILAR VILLALBA;20/01/2018;19:00;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 10;"Cadet ""B""";08. Cadet
Vilobí F.S.;2 - 5;E.F.S. Ripoll B Sant Pau de Segúries;FRANCESC CARNICAS LOPEZ- GABINO FERNÁNDEZ SEGURA;20/01/2018;19:00;Pavelló Municipal de Vilobí d'Onyar- Vilobí d'Onyar- España;Jornada 11;2a. Territorial C;04. 2ª Territorial 2017-2018
Albelda Futsal;8 - 2;C.F.S. Clot B;DAVID MACARULLA CASTAÑEDA- ELI GASCÓN PEREIRO- GERMAN MARTIN FERNANDEZ;20/01/2018;19:00;Poliesportiu Municipal Tamarite de Litera- Camino Piscinas- 6 - Tamarite de Litera;Jornada 13;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
Club futbol sala Santa Cristina;3 - 4;Futsal Maçanet;DANIEL MORENO LEON- FERRAN RUIZ MEDINA;20/01/2018;19:30;Pavello d'Esports de Santa Cristina d'Aro- Pont d ela Font del Rei s/n- 17246 Santa Cristina d'Aro;Jornada 11;2a. Territorial C;04. 2ª Territorial 2017-2018
A.C.E. Sansur;6 - 2;E.F.S. Ripoll;DAVID GALLARDO BARÓ- DAVID GUILLÉN CUELLAR- MARCO ANTONIO GALLARDO BARÓ;20/01/2018;19:30;Poliesportiu Espanya Industrial;Jornada 13;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
CEFS Begur;4 - 2;"F.s. Hostalriquenc ""B""";JOAQUIM BRUGUES TURRO- LLUIS SANCHEZ GARCIA;20/01/2018;20:00;Pavelló de Begur- Carrer del Pavelló Begur;Jornada 11;2a. Territorial C;04. 2ª Territorial 2017-2018
F.S. Racing Llavaneres;4 - 8;Can Palet FS;ANTONIO RUIZ MANCHON- MARC MIRON RUIZ;20/01/2018;20:00;Poliesportiu De Sant Andreu De Llavaneres;Jornada 13;1a Territorial A;03. 1a Territorial 2017-2018
"Olimpic Argentona Aleví ""B""";8 - 3;Sagrerenc C.E. Aleví;HERMAN TORTA RECHE;21/01/2018;09:00;Pavelló Municipal d' Argentona;Jornada 10;"Aleví ""A""";10. Aleví
C.E. Maristes De Rubí;4 - 5;Teià Futbol Cinc B;CARLOS GÓMEZ GONZÁLEZ- PABLO GARCIA LLUBIA;21/01/2018;09:00;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 13;1a Territorial A;03. 1a Territorial 2017-2018
"Orange Futsal Castellbisbal ""B""";0 - 6;Futbol Sala Colomense;MARIANO BURGOS BONAVENTURA;21/01/2018;10:00;PavellÓ Poliesportiu Municipal El Papiol;Jornada 14;2a. Territorial A;04. 2ª Territorial 2017-2018
F.S. Esclop Benjamí;6 - 6;F.S. Telic Group Bigues i Riells Benjamí;ANOUAR BOURROUHOU;21/01/2018;10:30;Col·legi Públic Gaudí- Carrer d'Ordesa- Sabadell- Espanya;Jornada 8;"Benjami ""A""";11. Benjamí
Grup de Joves Can Tusell Juvenil Nacional;3 - 8;A.C. Coloso Juvenil Nacional;ADNAN BOURROUHOU BOUZID- ANOUAR BOURROUHOU;21/01/2018;10:30;Poliesportiu Municipal De Sant Llorenç Carrer del Castellsapera- 0- 08221 Terrassa- Barcelona;Jornada 9;Juvenil Nacional;06. Juvenil Nacional
F.S. Hostalriquenc Juvenil;4 - 1;Betània Patmos Barcelona Juvenil B;JOAQUIM BRUGUES TURRO;21/01/2018;11:00;Pavelló Municipal d' Hostalric;Jornada 10;"Juvenil ""A""";07. Juvenil
Olímpic Argentona Infantil;2 - 0;"F.S. Union Llagostense Mecman Infantil ""B""";HERMAN TORTA RECHE;21/01/2018;11:00;Pavelló Municipal d' Argentona;Jornada 10;"Infantil ""B""";09. Infantil
Teià Futbol Cinc;4 - 2;C.F.S. Lliça De Vall;GUILLEM VIDAL VILES- ISMAEL CHAMERO RIVERO- SAMUEL SERRANO MATA;21/01/2018;11:00;Poliesportiu Municipal El Cim- Carrer Josep Puigoriol s/n- Teià;Jornada 13;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
Betis Catalunya F.S. B;4 - 2;"Olímpic Argentona ""B""";JOSE MANUEL GÜISADO PLIBERSCHNIG;21/01/2018;11:15;Poliesportiu Bon Pastor;Jornada 14;2a. Territorial A;04. 2ª Territorial 2017-2018
"Montsant Sala 5 ""A""";2 - 4;C.F.S. Clot A;ANTONIO RUIZ MANCHON- DAVID VALIENTE MARTIN- MARC MIRON RUIZ;21/01/2018;11:45;Duet Sports Cotxeres Borbó- Carrer de Ramon Albó- Barcelona- Espanya;Jornada 13;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
F.s. Unión Llagostense MecMan Juvenil Nacional;5 - 0;Teià F5 Juvenil Nacional;JOAN RAMON BERNARDO MAÑÉ- JONATHAN GALVIS ARANGO;21/01/2018;12:00;Complex esportiu municipal El Turó- Carrer de Joaquim Blume- La Llagosta- Espanya;Jornada 9;Juvenil Nacional;06. Juvenil Nacional
Olimpic Argentona Juvenil;2 - 5;A.E. Moià Juvenil;HERMAN TORTA RECHE;21/01/2018;12:00;Pavelló Municipal d' Argentona;Jornada 10;"Juvenil ""A""";07. Juvenil
Oli Les Cabanes Juncosa F.S.;8 - 0;C.f.s. Alfarràs;ELI GASCÓN PEREIRO- GERMAN MARTIN FERNANDEZ;21/01/2018;12:00;Poliesportiu Municipal Juncosa;Jornada 11;1a Territorial D;03. 1a Territorial 2017-2018
"Pony´s Futbol Sala ""A""";4 - 4;A.E. I.E.S. Manuel Blancafort;DAVID GALLARDO BARÓ- MARCO ANTONIO GALLARDO BARÓ;21/01/2018;12:00;Poliesportiu Estacio Del Nord;Jornada 11;Nacional Femenina A;05. Nacional Femenina
C.E.F.S. Granollers B;2 - 3;C.F.S. Inter Raudovan Hospitalet;ALBERT GONZALEZ GARCIA- JOAN GIBERT REY;21/01/2018;12:00;Pavello Municipal El Parquet carrer lluis companys- 10 08401 granollers;Jornada 13;1a Territorial A;03. 1a Territorial 2017-2018
C.e. Gadex B;3 - 8;Futbol Sala Corbera;DOMENEC FOLGUERA AMPUDANES;21/01/2018;12:00;Poliesportiu Municipal Olimpia Carrer de Mauritània- 17- 08206 Sabadell- España;Jornada 14;2a. Territorial A;04. 2ª Territorial 2017-2018
C.E.S. Sabadell;4 - 2;A.E. Tiana B;MARIANO BURGOS BONAVENTURA;21/01/2018;12:00;Complex Esportiu Municipal Sant Oleguer- Camí Can Quadres- Sabadell- Espanya;Jornada 14;2a. Territorial A;04. 2ª Territorial 2017-2018
"Athletic Arrahona - Can Jonqueres ""A""";1 - 3;Escola Pia Santa Anna Mataró B;OSCAR KEVIN GUTIERREZ GUTIERREZ- RICARD MARQUEZ SIMONI;21/01/2018;12:15;Pavelló esports c/ sol i padris- 59 08203 Sabadell;Jornada 13;1a Territorial A;03. 1a Territorial 2017-2018
Atlètic Sant Boi;2 - 9;F.S Union La Salut Badalona B;JOSE RIZO GOMEZ;21/01/2018;12:25;CEM Pau Gasol- Sant Boi de Llobregat- Espanya;Jornada 14;2a. Territorial A;04. 2ª Territorial 2017-2018
Jesuïtes Clot Juvenil Nacional;7 - 4;Banús Futsal Juvenil Nacional;GABRIEL MORALES CAÑAS- MATILDE GOMEZ VIÑARAS;21/01/2018;12:30;Pista Poliesportiva Clot De La Mel;Jornada 9;Juvenil Nacional;06. Juvenil Nacional
Teià Futbol Cinc femení;17 - 0;Futbol Sala Femeni Lloret de Mar;GUILLEM VIDAL VILES- ISMAEL CHAMERO RIVERO;21/01/2018;12:30;Poliesportiu Municipal El Cim- Carrer Josep Puigoriol s/n- Teià;Jornada 11;Nacional Femenina A;05. Nacional Femenina
Futsal Dante;3 - 2;Betània Patmos Barcelona;ADNAN BOURROUHOU BOUZID- ANOUAR BOURROUHOU- YASSIN BOURROUHOU;21/01/2018;13:15;Parc Creueta del Coll- Passeig de la Mare de Déu del Coll- Barcelona- Espanya;Jornada 13;NACIONAL CATALANA 2017-18;01. Nacional Catalana 2017-2018
C.E. Maristes De Rubí Aleví B;3 - 6;"Olimpic Argentona Aleví ""A""";YOUSSEF BOURROUHOU;21/01/2018;13:30;Pavello Maristes de Rubi- magallanes 65 Rubi;Jornada 8;"Aleví ""A""";10. Aleví
F.S. Viladecavalls;1 - 3;Atletic Arrahona B;DAVID GUILLÉN CUELLAR;21/01/2018;13:50;poliesportiu municipal de viladecavalls;Jornada 14;2a. Territorial A;04. 2ª Territorial 2017-2018
Bar Passadis Dynamo Cervera F.s.;0 - 10;"F.S. Borges ""B""";DAVID MACARULLA CASTAÑEDA- JUAN JOSE GONZALEZ PAVON;21/01/2018;15:30;PavellÓ Municipal De Cervera;Jornada 11;1a Territorial D;03. 1a Territorial 2017-2018
A.E. Sallent Juvenil;3 - 3;C.E. Gadex Juvenil;JORDI GAITX PLA;21/01/2018;16:00;Pavello Municipal- Carrer Verge del Pilar- Sallent de Llobregat- España;Jornada 10;"Juvenil ""A""";07. Juvenil
FS Vinaixa Femeni;2 - 2;Alcarràs - Fraga Futsal;LLUIS GONZALEZ BEAS;21/01/2018;16:00;Ctra. de Lleida s/n 25440 Vinaixa;Jornada 11;Nacional Femenina B;05. Nacional Femenina
A.E. Tiana Nacional Femenina;2 - 0;"Orange Futsal Castellbisbal ""B"" - Nacional Femenina";OSCAR KEVIN GUTIERREZ GUTIERREZ- RICARD MARQUEZ SIMONI;21/01/2018;16:00;Poliesportiu Municipal De Tiana;Jornada 11;Nacional Femenina A;05. Nacional Femenina
Athletic Torre Roja Cadet;8 - 6;E.P. Badalona Centre Cadet;JOSE RIZO GOMEZ;21/01/2018;17:00;Avinguda dels Germans Gabrielistes- 16- Viladecans- Espanya;Jornada 10;"Cadet ""B""";08. Cadet
Montsant Sala 5 Juvenil;4 - 1;C.E. Maristes De Rubí Juvenil;LAUREANO PILAR VILLALBA;21/01/2018;17:30;Institut Barcelona Congrés- Carrer del Baró d'Esponellà- Barcelona- Espanya;Jornada 10;"Juvenil ""B""";07. Juvenil
Athletic Torre Roja Juvenil;8 - 4;C.C.A. Plaza Macael Juvenil;JOSE RIZO GOMEZ;21/01/2018;18:00;Avinguda dels Germans Gabrielistes- 16- Viladecans- Espanya;Jornada 10;"Juvenil ""B""";07. Juvenil
CFS Ibers Santa Coloma;2 - 2;F.S. La Salut;DAVID VALIENTE MARTIN- MATILDE GOMEZ VIÑARAS;21/01/2018;18:00;Pavelló Esportiu de la Bastida Carrer de Prat de la Riba- s/n 08921 Santa Coloma de Gramenet Barcelona;Jornada 13;1a Territorial B;03. 1a Territorial 2017-2018
"Padre Damián Sagrados Corazones ""C""";3 - 0;Futbolmania F.S.;JOSE MANUEL GÜISADO PLIBERSCHNIG;21/01/2018;18:30;Poliesportiu Padre Damián Sagrados Corazones;Jornada 14;2a. Territorial A;04. 2ª Territorial 2017-2018
Montsant Sala 5 Cadet;3 - 5;"Escola de Futsal Grèvol Cadet ""B""";LAUREANO PILAR VILLALBA;21/01/2018;18:45;Institut Barcelona Congrés- Carrer del Baró d'Esponellà- Barcelona- Espanya;Jornada 10;"Cadet ""B""";08. Cadet
A.E. Les Botigues De Sitges;3 - 4;C.f.s. Alcalà Prat - Bar La Terraza;DAVID GALLARDO BARÓ- MARCO ANTONIO GALLARDO BARÓ- SERGIO RODRIGUEZ PEREZ;21/01/2018;20:00;Pavelló Can Roca- Carrer del Castanyer- s/n 08860 Castelldefels- Barcelona;Jornada 13;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
C.F.S. La Garriga;3 - 2;Teià Futbol Cinc B;DAVID VALIENTE MARTIN- HERMAN TORTA RECHE;26/01/2018;21:00;Poliesportiu Can Noguera;Jornada 14;1a Territorial A;03. 1a Territorial 2017-2018
E.P. Badalona Centre Cadet;7 - 6;Montsant Sala 5 Cadet;JOSE RIZO GOMEZ;27/01/2018;10:00;Escola Jungfrau Carrer Vila Vall-Llebrera- s/n- 08911 Badalona;Jornada 11;"Cadet ""B""";08. Cadet
Betània Patmos Barcelona Cadet;4 - 6;"Escola de Futsal Grèvol Cadet ""A""";ADRIA VENTEO GONZÁLEZ;27/01/2018;10:00;Escola Betània Patmos Av. Mare de Déu de Lorda- 2-16- 08034 Barcelona;Jornada 11;"Cadet ""B""";08. Cadet
*RETIRAT* Betania F.S. Cadet;-;Futsal Dante Cadet;;27/01/2018;10:00;Trinitat Vella Centre Esportiu Municipal;Jornada 11;"Cadet ""B""";08. Cadet
"Escola de Futsal Grèvol Infantil ""A""";7 - 0;Sagrerenc C.E.Infantil;MARC GUINOVART PLANA;27/01/2018;10:00;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 11;"Infantil ""A""";09. Infantil
F.S. Llinars Benjamí;1 - 1;"Olimpic Argentona Benjamí ""B""";ANOUAR BOURROUHOU;27/01/2018;10:00;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 11;"Benjami ""A""";11. Benjamí
"Olimpic Argentona Benjamí ""A""";2 - 2;F.S. Telic Group Bigues i Riells Benjamí;DAVID VALIENTE MARTIN;27/01/2018;10:00;Pavelló Municipal d' Argentona;Jornada 11;"Benjami ""A""";11. Benjamí
F.S Union La Salut Badalona A;3 - 6;Betis Catalunya F.S.;DAVID GALLARDO BARÓ- GABRIEL MORALES CAÑAS;27/01/2018;10:00;CEM Besòs Ronda Sant Ramon de Penyafort s/n 08930 SAnt Adrià de Besòs;Jornada 14;1a Territorial B;03. 1a Territorial 2017-2018
"Escola Pia Santa Anna Mataró Infantil ""A""";2 - 1;"Escola de Futsal Grèvol Infantil ""B""";ANTONIO RUIZ MANCHON;27/01/2018;10:15;Escola Pia Santa Anna Mataró- Carrer de Sant Agustí- Mataró- Espanya;Jornada 11;"Infantil ""A""";09. Infantil
A.E. Moià Cadet;1 - 1;A.E. Sallent Cadet;HERMAN TORTA RECHE;27/01/2018;10:30;Pavelló Municipal d'Esports- Moià- Espanya;Jornada 11;"Cadet ""A""";08. Cadet
Escola de Futsal Grèvol Benjamí;9 - 3;F.S. Llinars Atletic Benjamí;PABLO GARCIA LLUBIA;27/01/2018;10:45;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 11;"Benjami ""A""";11. Benjamí
Betània Patmos Barcelona Juvenil C;14 - 2;Betania F.S.Juvenil;LAURA PUCHE BARRANQUERO;27/01/2018;11:00;Escola Betània Patmos Av. Mare de Déu de Lorda- 2-16- 08034 Barcelona;Jornada 11;"Juvenil ""B""";07. Juvenil
"Olimpic Argentona Aleví ""A""";3 - 5;F.S. Esclop Aleví;DAVID VALIENTE MARTIN;27/01/2018;11:00;Pavelló Municipal d' Argentona;Jornada 11;"Aleví ""A""";10. Aleví
"Escola de Futsal Grèvol Cadet ""B""";6 - 3;C.E. Maristes De Rubí Cadet;MARC GUINOVART PLANA;27/01/2018;11:10;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 11;"Cadet ""B""";08. Cadet
F.S. Llinars Atletic Aleví;4 - 5;A.E. Centelles Aleví;ANOUAR BOURROUHOU;27/01/2018;11:15;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 11;"Aleví ""A""";10. Aleví
A.E. Moià Juvenil;3 - 1;A.E. Sallent Juvenil;HERMAN TORTA RECHE;27/01/2018;12:00;Pavelló Municipal d'Esports- Moià- Espanya;Jornada 11;"Juvenil ""A""";07. Juvenil
Betània Patmos Barcelona Juvenil B;7 - 2;Sagrerenc C.E. Juvenil B;LAURA PUCHE BARRANQUERO;27/01/2018;12:00;Escola Betània Patmos Av. Mare de Déu de Lorda- 2-16- 08034 Barcelona;Jornada 11;"Juvenil ""A""";07. Juvenil
Teià F5 Infantil;7 - 1;E.P. Badalona Centre Infantil;MARI CARMEN DELGADO MORALES;27/01/2018;12:00;Poliesportiu Municipal El Cim- Carrer Josep Puigoriol s/n- Teià;Jornada 11;"Infantil ""A""";09. Infantil
"Escola Pia Santa Anna Mataró Infantil ""C""";1 - 3;"Escola Pia Santa Anna Mataró Infantil ""B""";ANTONIO RUIZ MANCHON;27/01/2018;12:00;Escola Pia Santa Anna Mataró- Carrer de Sant Agustí- Mataró- Espanya;Jornada 11;"Infantil ""B""";09. Infantil
Sagrerenc C.E. Aleví;8 - 6;A.E. Moià Aleví;JOEL JIMENEZ RODRIGUEZ;27/01/2018;12:15;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 11;"Aleví ""A""";10. Aleví
Escola de Futsal Grèvol Juvenil;15 - 4;Montsant Sala 5 Juvenil;MARC GUINOVART PLANA;27/01/2018;12:20;Pavelló Grèvol- Carrer Provençals- 9 Barcelona;Jornada 11;"Juvenil ""B""";07. Juvenil
F.S. Llinars Infantil;1 - 7;Olímpic Argentona Infantil;DAVID VALIENTE MARTIN;27/01/2018;12:30;Pavelló annex de Llinars del Vallès - Av. Pau Casals- 22-24- 08450 Llinars del Vallès- Barcelona;Jornada 11;"Infantil ""B""";09. Infantil
Futbolmania F.S.;5 - 0;"Orange Futsal Castellbisbal ""B""";JOAN RAMON BERNARDO MAÑÉ;27/01/2018;13:15;Poliesportiu MontigalÀ;Jornada 15;2a. Territorial A;04. 2ª Territorial 2017-2018
A.E. Sallent Aleví;13 - 0;F.S. Llinars Aleví;NICOLAS ANDRES VALBUENA TORRES;27/01/2018;13:30;Pavelló D'esports Agustín Rueda de Sallent- C/verge del Pilar s/n;Jornada 11;"Aleví ""A""";10. Aleví
Neurofutbol F.S.;8 - 5;Athletic Torre Roja Cadet;LAURA PUCHE BARRANQUERO;27/01/2018;14:00;Ciudad Deportiva Fundación Marcet- Av. Can Marcet- 08035 Barcelona;Jornada 11;"Cadet ""B""";08. Cadet
"Futbol Sala Corbera Cadet ""B""";1 - 2;C.E.F.S. Granollers Cadet;DAVID GUILLÉN CUELLAR;27/01/2018;14:00;Pabellón Municipal de Deportes- C/Josep Tarradellas- 08757 Corbera de Llobregat;Jornada 11;"Cadet ""B""";08. Cadet
Can Palet FS;7 - 6;C.E. Maristes De Rubí;JONATHAN GALVIS ARANGO- LAUREANO PILAR VILLALBA;27/01/2018;14:30;Zona Esportiva Municipal Can Jofresa Carrer de Badalona- 4-6 08223 Terrassa;Jornada 14;1a Territorial A;03. 1a Territorial 2017-2018
Palafrugell Futbol Sala;7 - 3;Atlètic Vidreres;KEVIN ORTIZ MONGE- MIGUEL ANGEL MONGE PEREZ;27/01/2018;15:00;Pavello Poliesportiu d'esports de Palafrugell- Avinguda de les Corts Catalanes- Palafrugell- Espanya;Jornada 12;1ª Territorial C;03. 1a Territorial 2017-2018
Montsant Sala5 B;4 - 2;Betis Catalunya F.S. B;GABRIEL MORALES CAÑAS;27/01/2018;15:20;Institut Barcelona Congrés- Carrer del Baró d'Esponellà- Barcelona- Espanya;Jornada 15;2a. Territorial A;04. 2ª Territorial 2017-2018
Futsal Cassà;3 - 2;Mestre D Aixa U.a. Tossa;FRANCISCO JAVIER SANGUINO BLANQUIÑO- JOAQUIM BRUGUES TURRO;27/01/2018;15:30;PavellÓ Tres Pistes;Jornada 12;2a. Territorial C;04. 2ª Territorial 2017-2018
Oli Les Cabanes Juncosa F.S. Femení;2 - 1;Futbol Sala Femení Vila-Sana;JUAN JOSE GONZALEZ PAVON;27/01/2018;15:30;;Jornada 12;Nacional Femenina B;05. Nacional Femenina
A.C. Coloso Juvenil Nacional;5 - 3;Teià F5 Juvenil Nacional;ANTONIO RUIZ MANCHON- MARC MIRON RUIZ;27/01/2018;16:00;Complex Esportiu Marina Besòs- Sant Adrià de Besòs- Espanya;Jornada 10;Juvenil Nacional;06. Juvenil Nacional
*RETIRAT* C.F.S. La Garriga Cadet;-;F.S. Union Llagostense Mecman Cadet;;27/01/2018;16:00;Can Violí- Avinguda 11 de Setembre- s/n- 08530 La Garriga- Barcelona;Jornada 11;"Cadet ""A""";08. Cadet
E.F.S. Alta Segarra Femení;2 - 2;Celler de l' Arnau;HAFID AIKAR EL MIRI;27/01/2018;16:00;;Jornada 12;Nacional Femenina B;05. Nacional Femenina
F.s. Borges Femení;7 - 0;Ivars d'Urgell F.S.F.;OSCAR CRUZ OSUNA;27/01/2018;16:00;;Jornada 12;Nacional Femenina B;05. Nacional Femenina
Alcarràs - Fraga Futsal;0 - 2;Jovents Balaguer;GERMAN MARTIN FERNANDEZ;27/01/2018;16:00;Pabellón Polideportivo Cortes de Aragón Paseo de la Constitución- 22520 Fraga- Huesca;Jornada 12;Nacional Femenina B;05. Nacional Femenina
Jesuïtes Clot Juvenil Nacional;-;E.F.S. Alta Segarra Juvenil Nacional;ADRIA VENTEO GONZÁLEZ- BILAL ARROUCHDI;27/01/2018;16:15;Pista Poliesportiva Clot De La Mel;Jornada 10;Juvenil Nacional;06. Juvenil Nacional
"Gelida Industrial F.S.C. ""A""";6 - 0;C.F.S. Clot B;JOSE RIZO GOMEZ- MANUEL MALDONADO LOPEZ- MARI CARMEN DELGADO MORALES;27/01/2018;16:15;Pavelló Municipal d'Esports de Gelida;Jornada 14;PRIMERA NACIONAL 2017-18;02. Primera Nacional 2017-2018
"F.S. Tèlic Group Bigues i Riells Juvenil ""B""";1 - 8;Athletic Torre Roja Juvenil;ANOUAR BOURROUHOU;27/01/2018;16:30;Pavellon Can Badell- Avinguda Prat de la Riba- Bigues i Riells- Espanya;Jornada 11;"Juvenil ""B""";07. Juvenil
Sagrerenc C.E. Cadet A;5 - 5;C.f.s. Alcalà Prat - Bar La Terraza Cadet;DOMENEC FOLGUERA AMPUDANES;27/01/2018;16:30;Poliesportiu Municipal La Sagrera - C/Honduras- 2 Barcelona;Jornada 11;"Cadet ""A""";08. Cadet
